RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,SurveyIndexArea,ReasonHaulDisruption,DateofCalculation
HH,BITS,1,SE,77SE,TVL,75,-9,T,106,47,2025,3,1,1820,13,10,D,57.3630,17.9075,57.3395,17.8916,43G7,104,N,249,1,1,C,-9.0000,-9,-9,2778,200,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,200,3.0000,3.0000,-9,-9.0000,-9,-9.0000,183,4,-9,0.3000,3.3,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,107,48,2025,3,2,0608,12,9,D,57.0683,17.8671,57.0436,17.8738,43G7,85,N,250,1,1,C,-9.0000,-9,-9,2778,250,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,172,3.0000,3.0000,-9,-9.0000,-9,-9.0000,266,11,-9,0.8000,3.1,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,108,49,2025,3,2,0707,11,30,D,57.0224,17.9577,56.9975,17.9508,43G7,65,V,-9,1,1,C,7.2000,-9,-9,2815,300,-9,-9,4.4000,720,64.3,25.7,213,-9.0000,488,189,3.0000,3.5000,-9,-9.0000,-9,-9.0000,267,10,-9,0.8000,3.1,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,59,-9,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24316,44,2025,3,15,0805,10,30,D,55.1508,13.9972,55.1509,14.0403,39G3,45,V,24316,1,1,R,1.3000,-9,-9,2751,225,-9,-9,-9.0000,-9,74.0,-9.0,-9,-9.0000,-9,89,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,42,6,-9,-9.0000,4.1,4.6,8.17,19.67,-9,-9,20,-9,-9,-9,-9,-9,45,46,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24321,46,2025,3,16,0548,10,31,D,55.2105,13.4315,55.2027,13.3892,39G3,42,V,24321,1,1,R,1.6000,-9,-9,2831,225,-9,-9,-9.0000,-9,77.0,-9.0,-9,-9.0000,-9,253,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,265,12,-9,-9.0000,3.9,4.7,8.01,19.33,-9,-9,20,-9,-9,-9,-9,-9,42,43,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24328,14,2025,3,7,1211,8,30,D,54.6347,12.6695,54.6483,12.7043,38G2,19,I,24328,1,1,R,2.5000,-9,-9,2707,100,-9,-9,-9.0000,-9,42.0,-9.0,-9,-9.0000,-9,48,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,232,4,-9,-9.0000,3.8,3.6,11.41,12.43,-9,-9,20,-9,-9,-9,-9,-9,19,19,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24331,35,2025,3,13,0543,8,30,D,54.4273,14.0790,54.4099,14.1102,37G4,14,V,24331,1,1,R,2.5000,-9,-9,2800,75,-9,-9,-9.0000,-9,45.0,-9.0,-9,-9.0000,-9,140,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,101,3,-9,-9.0000,3.4,3.2,7.38,7.50,-9,-9,20,-9,-9,-9,-9,-9,14,15,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24335,23,2025,3,10,0542,8,30,D,54.1879,14.3138,54.2099,14.2935,37G4,15,V,24335,1,1,R,2.7000,-9,-9,2784,75,-9,-9,-9.0000,-9,38.0,-9.0,-9,-9.0000,-9,341,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,193,1,-9,-9.0000,3.4,3.5,7.42,7.66,-9,-9,20,-9,-9,-9,-9,-9,15,15,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24336,22,2025,3,9,1236,10,30,D,54.8405,13.5062,54.8552,13.5412,38G3,46,V,24336,1,1,R,1.8000,-9,-9,2782,250,-9,-9,-9.0000,-9,57.0,-9.0,-9,-9.0000,-9,62,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,64,6,-9,-9.0000,4.0,4.2,8.21,17.80,-9,-9,20,-9,-9,-9,-9,-9,46,47,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24252,47,2025,3,16,0744,9,30,D,55.2078,13.1992,55.2090,13.1560,39G3,39,V,24252,1,1,R,1.8000,-9,-9,2751,200,-9,-9,-9.0000,-9,71.0,-9.0,-9,-9.0000,-9,270,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,262,10,-9,-9.0000,4.0,5.1,7.99,16.50,-9,-9,20,-9,-9,-9,-9,-9,39,40,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24278,28,2025,3,11,0730,11,30,D,54.7818,14.9790,54.7606,15.0048,38G4,61,V,24278,1,1,R,1.4000,-9,-9,2877,300,-9,-9,-9.0000,-9,80.0,-9.0,-9,-9.0000,-9,133,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,21,9,-9,-9.0000,4.2,7.0,7.99,10.38,-9,-9,20,-9,-9,-9,-9,-9,61,61,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24282,12,2025,3,7,0806,8,30,D,54.6384,12.1655,54.6471,12.2055,38G2,19,V,24282,1,1,R,2.2000,-9,-9,2757,100,-9,-9,-9.0000,-9,45.0,-9.0,-9,-9.0000,-9,75,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,188,5,-9,-9.0000,3.9,3.8,15.50,17.47,-9,-9,20,-9,-9,-9,-9,-9,19,19,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24289,21,2025,3,9,1019,10,30,D,54.9058,13.2732,54.9090,13.3168,38G3,46,V,24289,1,1,R,1.7000,-9,-9,2824,250,-9,-9,-9.0000,-9,62.0,-9.0,-9,-9.0000,-9,88,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,61,11,-9,-9.0000,4.1,4.4,8.21,19.73,-9,-9,20,-9,-9,-9,-9,-9,46,46,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24300,31,2025,3,12,0542,10,30,D,54.8637,14.7728,54.8430,14.7983,38G4,40,V,24300,1,1,R,1.6000,-9,-9,2821,200,-9,-9,-9.0000,-9,76.0,-9.0,-9,-9.0000,-9,217,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,173,4,-9,-9.0000,4.3,4.0,7.98,8.21,-9,-9,20,-9,-9,-9,-9,-9,40,42,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24301,45,2025,3,15,1047,10,30,D,55.0488,13.6412,55.0479,13.5983,39G3,46,V,24301,1,1,R,1.2000,-9,-9,2739,250,-9,-9,-9.0000,-9,75.0,-9.0,-9,-9.0000,-9,266,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,41,3,-9,-9.0000,4.2,4.2,8.51,17.45,-9,-9,20,-9,-9,-9,-9,-9,46,46,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24153,39,2025,3,14,0547,10,30,D,54.7492,13.5148,54.7634,13.4803,38G3,40,V,24153,1,1,R,1.4000,-9,-9,2720,200,-9,-9,-9.0000,-9,75.0,-9.0,-9,-9.0000,-9,323,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,295,3,-9,-9.0000,4.3,4.3,8.01,15.03,-9,-9,20,-9,-9,-9,-9,-9,40,42,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24161,38,2025,3,13,1131,10,30,D,54.7905,13.9635,54.8144,13.9763,38G3,40,V,24161,1,1,R,1.3000,-9,-9,2778,200,-9,-9,-9.0000,-9,75.0,-9.0,-9,-9.0000,-9,41,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,102,4,-9,-9.0000,4.5,3.8,7.99,15.26,-9,-9,20,-9,-9,-9,-9,-9,40,41,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24162,29,2025,3,11,1018,10,30,D,54.6960,14.7200,54.7170,14.7418,38G4,52,V,24162,1,1,R,1.3000,-9,-9,2726,300,-9,-9,-9.0000,-9,84.0,-9.0,-9,-9.0000,-9,34,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,40,6,-9,-9.0000,4.3,6.4,7.99,9.64,-9,-9,20,-9,-9,-9,-9,-9,52,54,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24183,41,2025,3,14,1048,10,30,D,54.9992,13.5365,54.9976,13.5797,38G3,47,V,24183,1,1,R,1.4000,-9,-9,2767,250,-9,-9,-9.0000,-9,77.0,-9.0,-9,-9.0000,-9,94,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,349,4,-9,-9.0000,4.1,4.7,8.11,18.98,-9,-9,20,-9,-9,-9,-9,-9,47,47,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24190,40,2025,3,14,0802,10,30,D,54.9162,13.6230,54.9179,13.6673,38G3,47,V,24190,1,1,R,1.4000,-9,-9,2848,250,-9,-9,-9.0000,-9,78.0,-9.0,-9,-9.0000,-9,68,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,293,4,-9,-9.0000,4.2,4.5,8.14,19.72,-9,-9,20,-9,-9,-9,-9,-9,47,48,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24210,48,2025,3,16,1049,10,30,D,55.0229,13.3348,55.0085,13.2988,39G3,45,V,24210,1,1,R,1.5000,-9,-9,2806,250,-9,-9,-9.0000,-9,76.0,-9.0,-9,-9.0000,-9,236,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,260,10,-9,-9.0000,4.0,4.6,7.99,17.45,-9,-9,20,-9,-9,-9,-9,-9,45,46,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24089,20,2025,3,9,0740,9,15,D,54.9034,12.9078,54.9068,12.9293,38G2,35,V,24089,1,1,R,2.4000,-9,-9,1431,200,-9,-9,-9.0000,-9,24.0,-9.0,-9,-9.0000,-9,80,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,45,8,-9,-9.0000,3.8,4.4,8.18,18.14,-9,-9,20,-9,-9,-9,-9,-9,35,35,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24092,27,2025,3,11,0547,10,30,D,54.8671,14.9922,54.8662,15.0353,38G4,57,V,24092,1,1,R,1.7000,-9,-9,2772,300,-9,-9,-9.0000,-9,68.0,-9.0,-9,-9.0000,-9,99,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,33,9,-9,-9.0000,4.3,4.0,7.98,8.19,-9,-9,20,-9,-9,-9,-9,-9,57,60,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24104,42,2025,3,14,1347,10,30,D,55.0664,13.3742,55.0647,13.3312,39G3,44,V,24104,1,1,R,1.3000,-9,-9,2753,240,-9,-9,-9.0000,-9,79.0,-9.0,-9,-9.0000,-9,269,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,33,7,-9,-9.0000,4.0,4.7,8.00,19.23,-9,-9,20,-9,-9,-9,-9,-9,44,44,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24107,43,2025,3,15,0555,10,30,D,55.2758,13.7423,55.2542,13.7190,39G3,41,V,24107,1,1,R,1.5000,-9,-9,2826,200,-9,-9,-9.0000,-9,74.0,-9.0,-9,-9.0000,-9,212,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,59,5,-9,-9.0000,4.0,3.6,8.16,12.45,-9,-9,20,-9,-9,-9,-9,-9,41,42,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24150,30,2025,3,11,1216,10,30,D,54.6112,14.7748,54.6358,14.7680,38G4,47,V,24150,1,1,R,1.6000,-9,-9,2774,250,-9,-9,-9.0000,-9,78.0,-9.0,-9,-9.0000,-9,355,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,35,5,-9,-9.0000,4.3,4.3,7.98,7.98,-9,-9,20,-9,-9,-9,-9,-9,47,49,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24151,16,2025,3,8,0807,10,30,D,54.8046,13.2430,54.8082,13.2000,38G3,44,V,24151,1,1,R,1.5000,-9,-9,2794,250,-9,-9,-9.0000,-9,75.0,-9.0,-9,-9.0000,-9,285,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,4,3,-9,-9.0000,3.8,4.0,8.24,17.57,-9,-9,20,-9,-9,-9,-9,-9,44,44,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,99,40,2025,2,28,1000,13,30,D,57.7551,18.3177,57.7339,18.2933,44G8,105,N,242,1,1,C,-9.0000,-9,-9,2778,250,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,212,3.0000,8.6000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,100,41,2025,2,28,1045,13,30,D,57.7584,18.1201,57.7834,18.1201,44G8,104,N,243,1,1,C,-9.0000,-9,-9,2778,250,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,360,-9.0000,8.8000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,101,42,2025,3,1,0613,10,30,D,57.3640,16.9165,57.3835,16.8877,43G6,44,V,244,1,1,C,7.7000,-9,-9,2797,240,-9,-9,4.4000,720,59.6,24.1,213,-9.0000,488,322,3.0000,3.2000,-9,-9.0000,-9,-9.0000,279,3,-9,0.3000,3.0,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,37,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,102,43,2025,3,1,0750,10,30,D,57.4214,17.0193,57.4439,16.9989,43G7,56,V,-9,1,1,C,7.2000,-9,-9,2797,260,-9,-9,4.4000,720,66.4,26.6,213,-9.0000,488,334,3.0000,3.3000,-9,-9.0000,-9,-9.0000,245,4,-9,0.3000,2.9,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,49,-9,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24080,32,2025,3,12,0755,9,30,D,54.6933,14.4702,54.6790,14.4328,38G4,30,V,24080,1,1,R,1.5000,-9,-9,2884,200,-9,-9,-9.0000,-9,68.0,-9.0,-9,-9.0000,-9,251,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,239,7,-9,-9.0000,4.3,3.9,7.98,8.15,-9,-9,20,-9,-9,-9,-9,-9,30,34,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24086,19,2025,3,9,0553,9,30,D,54.9938,12.6675,54.9746,12.6955,38G2,24,V,24086,1,1,R,2.9000,-9,-9,2789,150,-9,-9,-9.0000,-9,42.0,-9.0,-9,-9.0000,-9,138,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,77,10,-9,-9.0000,3.9,4.4,8.49,18.85,-9,-9,20,-9,-9,-9,-9,-9,24,28,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,93,34,2025,2,27,1113,11,30,D,57.8531,19.5273,57.8282,19.5308,44G9,78,V,236,1,1,C,7.4000,-9,-9,2778,320,-9,-9,4.4000,720,61.2,25.0,213,-9.0000,488,176,3.0000,3.4000,-9,-9.0000,-9,-9.0000,248,3,-9,0.3000,3.8,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,70,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,94,35,2025,2,27,1242,11,30,D,57.8571,19.4748,57.8762,19.5051,44G9,69,V,237,1,1,C,7.1000,-9,-9,2797,300,-9,-9,4.4000,720,67.2,26.6,213,-9.0000,488,40,3.0000,3.3000,-9,-9.0000,-9,-9.0000,211,1,-9,0.1000,3.8,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,62,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,95,36,2025,2,27,1542,11,30,D,58.0770,19.4381,58.0522,19.4453,45G9,75,V,-9,1,1,C,7.1000,-9,-9,2815,300,-9,-9,4.4000,720,66.3,26.2,213,-9.0000,488,171,3.0000,3.0000,-9,-9.0000,-9,-9.0000,326,1,-9,0.1000,3.5,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,67,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,96,37,2025,2,28,0632,11,30,D,58.4326,19.3871,58.4567,19.3982,45G9,71,V,239,1,1,C,7.0000,-9,-9,2759,-9,-9,-9,4.4000,720,67.1,26.2,213,-9.0000,488,14,3.0000,3.3000,-9,-9.0000,-9,-9.0000,295,2,-9,-9.0000,2.6,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,63,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,97,38,2025,2,28,0917,10,30,D,58.2985,19.1779,58.2746,19.1865,45G9,56,V,-9,1,1,C,7.0000,-9,-9,2778,250,-9,-9,4.4000,720,65.2,25.5,213,-9.0000,488,169,3.0000,3.3000,-9,-9.0000,-9,-9.0000,304,3,-9,0.1000,2.5,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,48,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,98,39,2025,2,28,1120,11,30,D,58.3530,19.1019,58.3765,19.0859,45G9,74,V,-9,1,1,C,7.0000,-9,-9,2797,300,-9,-9,4.4000,720,68.1,26.4,213,-9.0000,488,340,3.0000,3.3000,-9,-9.0000,-9,-9.0000,283,4,-9,0.1000,2.7,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,64,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,161,50,2025,3,19,0601,12,30,D,55.3623,15.3805,55.3390,15.3669,39G5,96,V,160,1,1,R,5.4000,-9,-9,2732,330,-9,-9,4.4000,520,67.2,27.0,213,-9.0000,-9,196,2.9000,2.8000,-9,-9.0000,-9,-9.0000,271,13,-9,-9.0000,3.8,9.7,7.87,16.03,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,162,51,2025,3,19,0745,12,30,D,55.3745,15.2622,55.3948,15.2973,39G5,92,V,163,1,1,R,4.7000,-9,-9,3162,310,-9,-9,4.4000,520,67.3,27.0,213,-9.0000,-9,45,3.4000,3.0000,-9,-9.0000,-9,-9.0000,264,11,-9,-9.0000,3.8,9.7,7.85,16.03,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,164,52,2025,3,19,0943,12,30,D,55.4802,15.2293,55.4952,15.2681,39G5,84,V,165,1,1,R,5.5000,-9,-9,2958,310,-9,-9,4.4000,520,66.0,26.0,213,-9.0000,-9,58,3.1000,3.0000,-9,-9.0000,-9,-9.0000,278,8,-9,-9.0000,3.9,9.9,7.95,15.75,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,90,31,2025,2,26,1458,11,30,D,57.3357,19.0636,57.3575,19.0846,43G9,64,V,233,1,1,C,7.1000,-9,-9,2741,300,-9,-9,4.4000,720,63.4,25.2,213,-9.0000,488,28,3.0000,3.2000,-9,-9.0000,-9,-9.0000,172,4,-9,0.3000,3.5,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,58,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,91,32,2025,2,27,0615,10,30,D,57.8958,19.4286,57.8715,19.4208,44G9,49,V,234,1,1,C,6.9000,-9,-9,2759,250,-9,-9,4.4000,720,71.8,27.7,213,-9.0000,488,190,3.0000,3.2000,-9,-9.0000,-9,-9.0000,120,3,-9,0.3000,3.5,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,43,-9,-9,-9,20250731
HH,BITS,1,SE,77SE,TVL,75,-9,T,92,33,2025,2,27,0814,11,12,D,57.7119,19.3869,57.7023,19.3820,44G9,74,I,-9,1,1,C,6.7000,-9,-9,1111,-9,-9,-9,4.4000,720,56.9,25.7,213,-9.0000,488,195,3.0000,3.3000,-9,-9.0000,-9,-9.0000,202,2,-9,0.3000,3.9,-9.0,-9.00,-9.00,-9,-9,16,-9,-9,-9,-9,-9,67,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,125,44,2025,3,17,1302,12,30,D,55.2333,15.9576,55.2572,15.9751,39G5,93,V,127,1,1,R,5.1000,-9,-9,2874,310,-9,-9,4.4000,520,70.3,30.0,213,-9.0000,-9,19,3.0000,2.5000,-9,-9.0000,-9,-9.0000,291,6,-9,-9.0000,3.8,9.4,7.76,16.01,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,126,45,2025,3,17,1412,12,30,D,55.3032,16.0209,55.3194,16.0530,39G6,90,V,127,1,1,R,5.0000,-9,-9,2719,310,-9,-9,4.4000,520,66.0,30.0,213,-9.0000,-9,47,2.9000,2.5000,-9,-9.0000,-9,-9.0000,268,6,-9,-9.0000,3.8,9.4,7.76,16.01,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,138,46,2025,3,18,0506,12,25,D,55.4770,15.9549,55.4585,15.9377,39G5,87,V,137,1,1,R,5.2000,-9,-9,2329,300,-9,-9,4.4000,520,71.4,28.0,213,-9.0000,-9,206,3.0000,2.5000,-9,-9.0000,-9,-9.0000,289,15,-9,3.0000,3.4,9.8,7.59,15.79,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,139,47,2025,3,18,0839,11,15,D,55.5701,15.5796,55.5571,15.5811,40G5,75,V,140,1,1,R,5.3000,-9,-9,1453,270,-9,-9,4.4000,520,66.5,27.0,213,-9.0000,-9,176,3.0000,3.1000,-9,-9.0000,-9,-9.0000,287,11,-9,-9.0000,3.5,9.6,7.63,15.26,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,142,48,2025,3,18,1028,11,25,D,55.5221,15.5551,55.5262,15.5193,40G5,77,V,141,1,1,R,5.6000,-9,-9,2298,280,-9,-9,4.4000,520,65.4,29.0,213,-9.0000,-9,279,2.9000,2.4000,-9,-9.0000,-9,-9.0000,270,10,-9,-9.0000,3.5,9.7,7.62,15.48,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,144,49,2025,3,18,1220,12,15,D,55.4724,15.5635,55.4844,15.5727,39G5,84,V,143,1,1,R,5.3000,-9,-9,1451,300,-9,-9,4.4000,520,56.5,-9.0,213,-9.0000,-9,25,3.0000,2.7000,-9,-9.0000,-9,-9.0000,260,10,-9,-9.0000,3.9,9.8,7.86,15.81,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24059,18,2025,3,8,1250,9,30,D,54.8082,12.3527,54.7865,12.3362,38G2,22,V,24059,1,1,R,1.9000,-9,-9,2637,150,-9,-9,-9.0000,-9,50.0,-9.0,-9,-9.0000,-9,188,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,85,5,-9,-9.0000,4.2,3.8,8.91,16.98,-9,-9,20,-9,-9,-9,-9,-9,22,23,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24066,15,2025,3,8,0547,9,30,D,54.7449,13.3407,54.7493,13.2970,38G3,38,V,24066,1,1,R,1.6000,-9,-9,2853,200,-9,-9,-9.0000,-9,63.0,-9.0,-9,-9.0000,-9,277,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,183,1,-9,-9.0000,4.2,3.7,9.37,14.81,-9,-9,20,-9,-9,-9,-9,-9,38,40,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,119,40,2025,3,17,0556,11,15,D,55.1095,16.3839,55.0969,16.3801,39G6,65,V,118,1,1,R,5.4000,-9,-9,1423,240,-9,-9,4.4000,520,65.4,25.0,213,-9.0000,-9,189,3.0000,2.8000,-9,-9.0000,-9,-9.0000,19,11,-9,-9.0000,3.6,9.4,7.67,13.37,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,121,41,2025,3,17,0757,12,30,D,55.0775,16.1780,55.0995,16.2013,39G6,82,V,120,1,1,R,4.8000,-9,-9,2869,290,-9,-9,4.4000,520,72.5,29.0,213,-9.0000,-9,35,3.1000,2.8000,-9,-9.0000,-9,-9.0000,13,12,-9,-9.0000,3.8,9.5,7.81,15.21,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,122,42,2025,3,17,0937,12,30,D,55.1367,16.0539,55.1488,16.0144,39G6,91,V,123,1,1,R,5.0000,-9,-9,2850,310,-9,-9,4.4000,520,70.4,28.0,213,-9.0000,-9,290,3.1000,2.6000,-9,-9.0000,-9,-9.0000,7,7,-9,-9.0000,4.0,9.6,7.87,15.73,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DK,26D4,TVL,75,S,T,124,43,2025,3,17,1036,12,30,D,55.1496,16.0756,55.1691,16.0461,39G6,90,V,123,1,1,R,5.1000,-9,-9,2859,310,-9,-9,4.4000,520,68.0,28.0,213,-9.0000,-9,318,3.0000,2.7000,-9,-9.0000,-9,-9.0000,337,-9,-9,4.0000,4.0,9.6,7.87,15.73,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250731
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24011,34,2025,3,12,1115,8,30,D,54.5325,14.3308,54.5332,14.2873,38G4,19,V,24011,1,1,R,2.2000,-9,-9,2816,75,-9,-9,-9.0000,-9,44.0,-9.0,-9,-9.0000,-9,275,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,244,7,-9,-9.0000,3.8,4.0,7.56,7.92,-9,-9,20,-9,-9,-9,-9,-9,19,20,-9,-9,20250731
